annot_exists,annot_path,ct:cell,dataset,image_name,image_path,pct:cell_to_cellclump,exclusion,group
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806031845-z_0-0814-0589-07.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806031845-z_0-0814-0589-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806031845-z_0-0814-0589-07.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zm3-0815-0589-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806031845-zm3-0815-0589-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zm3-0815-0589-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zm6-0815-0588-03.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806031845-zm6-0815-0588-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zm6-0815-0588-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zm9-0814-0589-02.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806031845-zm9-0814-0589-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zm9-0814-0589-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zp3-0814-0588-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806031845-zp3-0814-0588-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zp3-0814-0588-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zp6-0814-0588-06.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806031845-zp6-0814-0588-06.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zp6-0814-0588-06.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zp9-0815-0588-04.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806031845-zp9-0815-0588-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806031845-zp9-0815-0588-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806040836-z_0-0811-0592-09.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806040836-z_0-0811-0592-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806040836-z_0-0811-0592-09.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zm3-0811-0593-09.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806040836-zm3-0811-0593-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zm3-0811-0593-09.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zm6-0811-0592-08.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806040836-zm6-0811-0592-08.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zm6-0811-0592-08.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zm9-0811-0593-01.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806040836-zm9-0811-0593-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zm9-0811-0593-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zp3-0812-0592-10.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806040836-zp3-0812-0592-10.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zp3-0812-0592-10.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zp6-0812-0592-11.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806040836-zp6-0812-0592-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zp6-0812-0592-11.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zp9-0812-0592-09.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806040836-zp9-0812-0592-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806040836-zp9-0812-0592-09.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806041820-z_0-0815-0598-12.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806041820-z_0-0815-0598-12.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806041820-z_0-0815-0598-12.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zm3-0815-0598-11.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806041820-zm3-0815-0598-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zm3-0815-0598-11.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zm6-0815-0599-02.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806041820-zm6-0815-0599-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zm6-0815-0599-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zm9-0815-0598-03.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806041820-zm9-0815-0598-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zm9-0815-0598-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zp3-0815-0598-12.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806041820-zp3-0815-0598-12.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zp3-0815-0598-12.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zp6-0814-0598-12.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806041820-zp6-0814-0598-12.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zp6-0814-0598-12.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zp9-0814-0598-07.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-05-201806041820-zp9-0814-0598-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-05-201806041820-zp9-0814-0598-07.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-06-201805312109-z_0-0815-0605-04.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-06-201805312109-z_0-0815-0605-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-06-201805312109-z_0-0815-0605-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zm3-0815-0605-03.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-06-201805312109-zm3-0815-0605-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zm3-0815-0605-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zm6-0815-0604-04.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-06-201805312109-zm6-0815-0604-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zm6-0815-0604-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zm9-0815-0604-02.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-06-201805312109-zm9-0815-0604-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zm9-0815-0604-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zp3-0815-0605-04.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-06-201805312109-zp3-0815-0605-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zp3-0815-0605-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zp6-0815-0605-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-06-201805312109-zp6-0815-0605-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zp6-0815-0605-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zp9-0815-0605-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-06-201805312109-zp9-0815-0605-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-06-201805312109-zp9-0815-0605-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805311610-z_0-0812-0849-01.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805311610-z_0-0812-0849-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805311610-z_0-0812-0849-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zm3-0812-0849-00.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805311610-zm3-0812-0849-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zm3-0812-0849-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zm6-0812-0850-00.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805311610-zm6-0812-0850-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zm6-0812-0850-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zm9-0812-0849-00.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805311610-zm9-0812-0849-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zm9-0812-0849-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zp3-0812-0849-04.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805311610-zp3-0812-0849-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zp3-0812-0849-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zp6-0812-0849-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805311610-zp6-0812-0849-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zp6-0812-0849-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zp9-0812-0849-04.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805311610-zp9-0812-0849-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805311610-zp9-0812-0849-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805312109-z_0-0815-0858-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805312109-z_0-0815-0858-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805312109-z_0-0815-0858-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zm3-0814-0858-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805312109-zm3-0814-0858-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zm3-0814-0858-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zm6-0815-0857-03.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805312109-zm6-0815-0857-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zm6-0815-0857-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zm9-0815-0857-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805312109-zm9-0815-0857-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zm9-0815-0857-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zp3-0814-0858-06.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805312109-zp3-0814-0858-06.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zp3-0814-0858-06.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zp6-0814-0857-06.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805312109-zp6-0814-0857-06.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zp6-0814-0857-06.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zp9-0815-0857-07.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201805312109-zp9-0815-0857-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201805312109-zp9-0815-0857-07.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011045-z_0-0817-0844-02.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011045-z_0-0817-0844-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011045-z_0-0817-0844-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zm3-0817-0844-02.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011045-zm3-0817-0844-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zm3-0817-0844-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zm6-0816-0844-02.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011045-zm6-0816-0844-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zm6-0816-0844-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zm9-0816-0844-02.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011045-zm9-0816-0844-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zm9-0816-0844-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zp3-0817-0844-01.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011045-zp3-0817-0844-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zp3-0817-0844-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zp6-0817-0844-02.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011045-zp6-0817-0844-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zp6-0817-0844-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zp9-0817-0844-02.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011045-zp9-0817-0844-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011045-zp9-0817-0844-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011622-z_0-0815-0847-07.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011622-z_0-0815-0847-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011622-z_0-0815-0847-07.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zm3-0815-0847-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011622-zm3-0815-0847-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zm3-0815-0847-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zm6-0815-0847-03.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011622-zm6-0815-0847-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zm6-0815-0847-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zm9-0816-0847-04.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011622-zm9-0816-0847-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zm9-0816-0847-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zp3-0815-0847-09.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011622-zp3-0815-0847-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zp3-0815-0847-09.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zp6-0815-0847-11.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011622-zp6-0815-0847-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zp6-0815-0847-11.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zp9-0814-0848-04.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806011622-zp9-0814-0848-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806011622-zp9-0814-0848-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806012307-z_0-0821-0840-03.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806012307-z_0-0821-0840-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806012307-z_0-0821-0840-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zm3-0821-0840-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806012307-zm3-0821-0840-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zm3-0821-0840-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zm6-0821-0840-07.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806012307-zm6-0821-0840-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zm6-0821-0840-07.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zm9-0820-0840-09.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806012307-zm9-0820-0840-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zm9-0820-0840-09.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zp3-0821-0840-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806012307-zp3-0821-0840-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zp3-0821-0840-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zp6-0821-0839-05.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806012307-zp6-0821-0839-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zp6-0821-0839-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zp9-0821-0840-07.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806012307-zp9-0821-0840-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806012307-zp9-0821-0840-07.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806021029-z_0-0809-0844-12.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806021029-z_0-0809-0844-12.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806021029-z_0-0809-0844-12.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806021029-zm3-0809-0844-12.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806021029-zm3-0809-0844-12.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806021029-zm3-0809-0844-12.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_015_APT_014-NoDrug-08-08-201806021029-zm6-0809-0844-11.xml,,dataset03,BF_ST_015_APT_014-NoDrug-08-08-201806021029-zm6-0809-0844-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_015_APT_014-NoDrug-08-08-201806021029-zm6-0809-0844-11.jpeg,,No Annotations,external
